# Flame-test spectral data used by the viewer
# element: Ferro (Fe)
# reagent: Cloruro di ferro(III) (FeCl3)
# range_nm: 380-770 air wavelengths
# NIST criterion: line_out=3, Only with observed wavelengths or intensities
# Atomic intensity: numeric part of NIST Rel. int.; source-dependent and qualitative.
# Molecular intensity: within-species source ratio; cross-species scale is an explicit estimate.
# Emissions without a positive numeric relative intensity are excluded.
# fields: species|wavelength_nm|wavelength_kind|rel_intensity_raw|rel_intensity_numeric|normalized_within_species|component_scale|plotted_relative|transition_type|source_ref|notes
Fe I|587.32125|observed|37|37|4.25287356e-05|0.45|1.9137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|587.6133|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|587.62778|observed|10|10|1.14942529e-05|0.45|5.17241379e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|587.7788|observed|105bl|105|0.000120689655|0.45|5.43103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|587.9487|observed|18bl*|18|2.06896552e-05|0.45|9.31034483e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|587.9487|observed|18bl*|18|2.06896552e-05|0.45|9.31034483e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.00268|observed|23|23|2.64367816e-05|0.45|1.18965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.12797|observed|28|28|3.2183908e-05|0.45|1.44827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.1751|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.3075|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.38166|observed|520|520|0.000597701149|0.45|0.000268965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.6816|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.74643|observed|6|6|6.89655172e-06|0.45|3.10344828e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.8817|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|588.9389|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.0496|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.11755|observed|35|35|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.18782|observed|17|17|1.95402299e-05|0.45|8.79310345e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.24648|observed|7|7|8.04597701e-06|0.45|3.62068966e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.26933|observed|40|40|4.59770115e-05|0.45|2.06896552e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.2801|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.32345|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.5017|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.51629|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.6743|observed|1bl|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.7752|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.82149|observed|23|23|2.64367816e-05|0.45|1.18965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.851|observed|1bl*|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.851|observed|1bl*|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|589.90631|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.1531|observed|14|14|1.6091954e-05|0.45|7.24137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.1742|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.24732|observed|40|40|4.59770115e-05|0.45|2.06896552e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.56716|observed|288|288|0.000331034483|0.45|0.000148965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.6255|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.68427|observed|24|24|2.75862069e-05|0.45|1.24137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.7863|observed|16|16|1.83908046e-05|0.45|8.27586207e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.9844|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|590.99732|observed|71|71|8.16091954e-05|0.45|3.67241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|591.41117|observed|550|550|0.000632183908|0.45|0.000284482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|591.42009|observed|740|740|0.000850574713|0.45|0.000382758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|591.604|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|591.6247|observed|309|309|0.000355172414|0.45|0.000159827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|591.655|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|591.8932|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|592.0503|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|592.3515|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|592.3749|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|592.6823|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|592.77887|observed|129|129|0.000148275862|0.45|6.67241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|592.96768|observed|123|123|0.00014137931|0.45|6.36206897e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.01795|observed|1070|1070|0.00122988506|0.45|0.000553448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.189|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.38|observed|8|8|9.1954023e-06|0.45|4.13793103e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.46546|observed|740|740|0.000850574713|0.45|0.000382758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.5129|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.6937|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|593.924|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.0452|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.09911|observed|38|38|4.36781609e-05|0.45|1.96551724e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.31003|observed|17|17|1.95402299e-05|0.45|8.79310345e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.3578|observed|10|10|1.14942529e-05|0.45|5.17241379e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.3624|observed|4bl|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.539|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.75111|observed|14|14|1.6091954e-05|0.45|7.24137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.9279|observed|59bl|59|6.7816092e-05|0.45|3.05172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|594.93466|observed|81|81|9.31034483e-05|0.45|4.18965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.14532|observed|15|15|1.72413793e-05|0.45|7.75862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.2718|observed|347|347|0.000398850575|0.45|0.000179482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.2885|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.3597|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.646|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.6694|observed|407|407|0.000467816092|0.45|0.000210517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.7864|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.8228|observed|16bl*|16|1.83908046e-05|0.45|8.27586207e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.8228|observed|16bl*|16|1.83908046e-05|0.45|8.27586207e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.83328|observed|14|14|1.6091954e-05|0.45|7.24137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|595.99142|observed|7|7|8.04597701e-06|0.45|3.62068966e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.0361|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.1524|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.1918|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.2219|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.3065|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.32382|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.5471|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.5694|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.59905|observed|5|5|5.74712644e-06|0.45|2.5862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.698|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|596.95618|observed|7|7|8.04597701e-06|0.45|3.62068966e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.347|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.5346|observed|257bl*|257|0.000295402299|0.45|0.000132931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.5346|observed|257bl*|257|0.000295402299|0.45|0.000132931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.616|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.64387|observed|7|7|8.04597701e-06|0.45|3.62068966e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.67767|observed|490|490|0.000563218391|0.45|0.000253448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.8323|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|597.8894|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.13647|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.1754|observed|9bl|9|1.03448276e-05|0.45|4.65517241e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.2312|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.36806|observed|437|437|0.000502298851|0.45|0.000226034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.48147|observed|690|690|0.000793103448|0.45|0.000356896552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.5188|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.69559|observed|10|10|1.14942529e-05|0.45|5.17241379e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.70645|observed|363|363|0.000417241379|0.45|0.000187758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|598.8556|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.1261|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.2641|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.2998|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.4544|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.5914|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.76745|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.77774|observed|129|129|0.000148275862|0.45|6.67241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|599.89381|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.063|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.30119|observed|980|980|0.00112643678|0.45|0.000506896552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.55409|observed|49|49|5.63218391e-05|0.45|2.53448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.77146|observed|6|6|6.89655172e-06|0.45|3.10344828e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.79597|observed|295|295|0.00033908046|0.45|0.000152586207|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.85562|observed|1150|1150|0.00132183908|0.45|0.000594827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.9826|observed|3bl*|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|600.9826|observed|3bl*|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.22095|observed|56|56|6.43678161e-05|0.45|2.89655172e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.24373|observed|5|5|5.74712644e-06|0.45|2.5862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.2758|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.3914|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.52439|observed|5|5|5.74712644e-06|0.45|2.5862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.6047|observed|1|1|1.14942529e-06|0.45|5.17241379e-07|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.82991|observed|13|13|1.49425287e-05|0.45|6.72413793e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|601.93655|observed|22|22|2.52873563e-05|0.45|1.13793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.00132|observed|195|195|0.000224137931|0.45|0.000100862069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.01688|observed|930|930|0.00106896552|0.45|0.000481034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.17908|observed|44|44|5.05747126e-05|0.45|2.27586207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.40576|observed|2290|2290|0.00263218391|0.45|0.00118448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.70505|observed|600|600|0.000689655172|0.45|0.000310344828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.7723|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.7966|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|602.81063|observed|8|8|9.1954023e-06|0.45|4.13793103e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|603.40351|observed|19|19|2.18390805e-05|0.45|9.82758621e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|603.5337|observed|22bl*|22|2.52873563e-05|0.45|1.13793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|603.5337|observed|22bl*|22|2.52873563e-05|0.45|1.13793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|603.6457|observed|8bl|8|9.1954023e-06|0.45|4.13793103e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|604.20948|observed|251|251|0.000288505747|0.45|0.000129827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|604.2225|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|605.40738|observed|15|15|1.72413793e-05|0.45|7.75862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|605.5091|observed|2bl|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|605.5401|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|605.60043|observed|550|550|0.000632183908|0.45|0.000284482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|605.72581|observed|13|13|1.49425287e-05|0.45|6.72413793e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.06239|observed|3|3|3.44827586e-06|0.45|1.55172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.0808|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.2848|observed|34|34|3.90804598e-05|0.45|1.75862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.2944|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.5482|observed|4790bl*|4790|0.00550574713|0.45|0.00247758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.5482|observed|4790bl*|4790|0.00550574713|0.45|0.00247758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|606.58|observed|6|6|6.89655172e-06|0.45|3.10344828e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|607.142|observed|5bl|5|5.74712644e-06|0.45|2.5862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|607.84907|observed|560|560|0.000643678161|0.45|0.000289655172|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|607.90089|observed|148|148|0.000170114943|0.45|7.65517241e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|608.171|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|608.1828|observed|2|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|608.27102|observed|166|166|0.000190804598|0.45|8.5862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|608.3663|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|608.52587|observed|79|79|9.08045977e-05|0.45|4.0862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|608.7878|observed|2bl|2|2.29885057e-06|0.45|1.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|609.172|observed|6|6|6.89655172e-06|0.45|3.10344828e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|609.3644|observed|68|68|7.81609195e-05|0.45|3.51724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|609.43732|observed|33|33|3.79310345e-05|0.45|1.70689655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|609.66649|observed|141|141|0.000162068966|0.45|7.29310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|609.7081|observed|14|14|1.6091954e-05|0.45|7.24137931e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|609.82443|observed|36|36|4.13793103e-05|0.45|1.86206897e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.02713|observed|22|22|2.52873563e-05|0.45|1.13793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.2177|observed|590bl*|590|0.00067816092|0.45|0.000305172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.2177|observed|590bl*|590|0.00067816092|0.45|0.000305172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.31847|observed|257|257|0.000295402299|0.45|0.000132931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.32935|observed|71|71|8.16091954e-05|0.45|3.67241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.5131|observed|25|25|2.87356322e-05|0.45|1.29310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|610.7329|observed|26|26|2.98850575e-05|0.45|1.34482759e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|612.0249|observed|34|34|3.90804598e-05|0.45|1.75862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|612.79062|observed|257|257|0.000295402299|0.45|0.000132931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.579|observed|25|25|2.87356322e-05|0.45|1.29310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.66149|observed|112|112|0.000128735632|0.45|5.79310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.69943|observed|245|245|0.000281609195|0.45|0.000126724138|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.7286|observed|5|5|5.74712644e-06|0.45|2.5862069e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.7498|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.76913|observed|6800|6800|0.00781609195|0.45|0.00351724138|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|613.9867|observed|4|4|4.59770115e-06|0.45|2.06896552e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|614.17316|observed|510|510|0.000586206897|0.45|0.000263793103|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|614.78343|observed|209|209|0.000240229885|0.45|0.000108103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|615.16177|observed|132|132|0.000151724138|0.45|6.82758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|615.7728|observed|550|550|0.000632183908|0.45|0.000284482759|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|615.9377|observed|35|35|4.02298851e-05|0.45|1.81034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|616.35441|observed|105|105|0.000120689655|0.45|5.43103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|616.53599|observed|204|204|0.000234482759|0.45|0.000105517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|616.9597|observed|27|27|3.10344828e-05|0.45|1.39655172e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|617.05067|observed|407|407|0.000467816092|0.45|0.000210517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|617.33352|observed|240|240|0.000275862069|0.45|0.000124137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
